,Date,Id,User,Tweet
290,2022-12-19 07:27:07+00:00,1604740094107451392,skworldfootball,"Lionel Messi captained Argentina to the 2022 FIFA World Cup final win against defending champions France on Sunday, December 18. The 35-year-old played in his fifth and most likely the last World Cup. https://t.co/ZC34orvHuY"
291,2022-12-19 07:26:17+00:00,1604739883184009216,KOOP360,"Argentina striker Lionel Messi has the honour of lifting the FIFA 2022 World Cup in Qatar after defeating France in an extraordinary final with a pulsating penalty shoot-out victory.
#france #qatar #argentina #lionelmessi #messi #fifaworldcup2022 #koopmetae #football #champion https://t.co/Kwj3EZVMQ4"
292,2022-12-19 07:20:18+00:00,1604738377948938240,MatrixMediaSol,"The best World Cup Final in decades...
Congratulations
 to Argentina on this historic Fifa World Cup 2022 win !!

 #argentina #france #fifaworldcup2022 #winner #messi #mbappe #champions #quatar2022 #fifaworldcup #worldcupqatar2022 #matrix #matrixmedia #MatrixMediaSolutions https://t.co/UteWZJ6NRq"
293,2022-12-19 07:18:51+00:00,1604738011253690368,Nairobi_News,"The world was treated to a nail-biting, edge-seating classic World Cup final on December 18, 2022, at the Lusail Stadium when Argentina and France – the defending champions- faced off in a game that ran for the first 90 minutes.

https://t.co/9UskrCG4kl"
294,2022-12-19 07:17:14+00:00,1604737603873701888,myselfmeforu,"Total Champs #Argentina Hatrick 
1. 2021 Copa America -beating winners Brazil (2019)
2. 2022 FINALISSIMA(cup of champions) beating Euro2020 champions Italy
3. 2022 world cup - defeating world campions 2018 France.

Wow .. Messi and De Maria have all + Olympic Gold (2008)too.👌"
295,2022-12-19 06:58:54+00:00,1604732992890765312,SABC_Sport,"🏆 𝐖𝐎𝐑𝐋𝐃 𝐂𝐇𝐀𝐌𝐏𝐈𝐎𝐍𝐒 🏆

Argentina 🇦🇷 were crowned the FIFA World Cup Qatar 2022 Champions on Sunday following their victory over France 🇫🇷 in a thrilling Final at Lusail Stadium!

#SABCSportFootball | #Sisonke | #FIFAWorldCup https://t.co/XYEqObmh0I"
296,2022-12-19 06:55:59+00:00,1604732258484686850,HAIRDO2DT,"After Argentina defeated reigning champions France in a thrilling final to win the 2022 FIFA World Cup on Sunday, deadly riots broke out in several French cities. https://t.co/vdpj0h9YUj"
297,2022-12-19 06:50:39+00:00,1604730916726775809,langroodi,"After Argentina defeated reigning champions France in a thrilling final to win the 2022 FIFA World Cup on Sunday, deadly riots broke out in several French cities. https://t.co/9T0dfYn7Gh"
298,2022-12-19 06:43:54+00:00,1604729217505427456,solimanapu,"Qatar World Cup 2022 champions #Argentina🇦🇷

36 years of waiting. After that waiting period, Argentina won their third World Cup title by defeating France in a tiebreaker at the end of a highly dramatic final 🔥❤️
in promotion
👇👇👇
Soliman Apu
UI/UX &amp; Graphic Design Specialist https://t.co/50P0tBOjHF"
299,2022-12-19 06:36:18+00:00,1604727303732355072,PvtSmartway,"🏆🏆 Champion FIFA World Cup Qatar 2022 - Argentina 

🥇🥇 What a final match, Argentina vs. France 
After 36 years of struggle finally, Argentina defeated France by 4-2 in the penalty shootout. 
Earlier, Argentina won this title in 1978 and 1986.

#FIFAWorldCup2022 #Argentina https://t.co/E2qiGeNIKu"
300,2022-12-19 06:34:41+00:00,1604726895903637504,Rakshit66264451,"Argentina Vs France 2022 FIFA World Cup 🏆 Champion { C } , Leon Messi ⚽⚽⚽⚽⚽ 
.
#post #fifaworldcup #twitter  #champion _ #rakshit_fw https://t.co/RBgN1oWIID"
301,2022-12-19 06:29:07+00:00,1604725497333628929,constantane,"Argentina vs France gonna be 1 of 3 football match that I'd like to rewatch :

1. Manchester United vs Bayern Munich - Champions League Final - 1999.
2. France vs Brazil - World Cup Final - 1998.
3. Argentina vs France - World Cup Final - 2022."
302,2022-12-19 06:27:23+00:00,1604725060568236032,PulseLiveKenya,"Argentina are the current world champions after dethroning France in the 2022 FIFA World Cup in Qatar
#PulseSports
https://t.co/5ZsdDw56Eb"
303,2022-12-19 06:15:17+00:00,1604722014891126786,Taveesi1Patinan,"@Thanathorn_FWP Only the Winner deserves
for World Cup 2022 Champion.

If France unable to defend Champion title to Argentina as Contenders so France is the loser
&amp;Argentina the winner deserves for this title award!!"
304,2022-12-19 06:14:48+00:00,1604721893629739008,LukeTaggerz,"@AntonyStan23 @aa9skillz World Cup 2022 - France “should’ve” had another penalty, “It WAs FIxeD” 

World Cup 2022 - Argentina Champions 🏆 

What is the history books gonna say? 

Cry more"
305,2022-12-19 06:11:19+00:00,1604721016110190594,AlucopanelME,"Congratulations to the FIFA World Cup 2022 Champions, Team Argentina! 🇦🇷  Both teams played an outstanding game. 🏟
Game Score: 3-3
Penalties: 4-2
What a tight match!

#messi  #fifaworldcupqatar2022 #fifaworldcup2022 #argentina #france #aluminumcompositepanel #alucopanel #facade https://t.co/lbxkLLvQEn"
306,2022-12-19 06:10:48+00:00,1604720887906766849,rajsorav45,"Lionel Messi silenced the international tournament allegations in style;

🏆Copa America 2021-Beat Brazil reigning Copa America champions

🏆Finalissima 2022:Beat Italy reigning Euros champions

🏆FIFA World Cup 2022:Beat France reigning world champions

#FIFAWorldCup https://t.co/nUFmKzAKYt"
307,2022-12-19 06:08:00+00:00,1604720184589111296,upendra11457432,"Argentina won over France to become 2022 FIFA WORLD CUP Champions.
.
#ArgentinaVsFrance #Argentina #FIFAWorldCup #FIFAWorldCupFinal #fifa #FIFAWorldCup2022 #Messi𓃵 #Ronaldo #FIFAWorldCup 
G.O.A.T https://t.co/kiUGdn80hk"
308,2022-12-19 06:07:36+00:00,1604720080604237824,AliNazirAli8,"Congratulations to Argentina for a thrilling victory in the @FIFAWorldCup 2022 finals. Well played, France.

Both Messi &amp; Mbappé played you are true champions!

 #Argentina #LionelMessi𓃵  #Champions #WorldCup #WorldcupQatar2022 https://t.co/Rx7A8N6Xf3"
309,2022-12-19 05:51:51+00:00,1604716118387589120,Tshepinho1,"@Radio2000_ZA @LonwaboNkohla 
Congratulations to Argentina World Cup Champions 2022 🏆
Hard luck to Africa Xi aka France..
I think GOAT STATUS has been put to dust now..the pain went straight to Ronaldo fans unlike France 🇫🇷 Aouch!!"
310,2022-12-19 05:47:50+00:00,1604715105714900992,MunnaSi22518692,FIFA WORLD CUP QATAR 2022 Argentina v/s France champion team Argentina well done Lionel messi https://t.co/hRbXdCC6BI
311,2022-12-19 05:46:23+00:00,1604714741770776576,NRI_Jagdish,"Argentina won over France to become 2022 FIFA WORLD CUP Champions.
.
#ArgentinaVsFrance #Argentina #FIFAWorldCup #FIFAWorldCupFinal #fifa #FIFAWorldCup2022 #Messi𓃵 #Ronaldo #FIFAWorldCup 
G.O.A.T https://t.co/zrkUEcRnRD"
312,2022-12-19 05:46:12+00:00,1604714696480903170,mus4gunners,"Argentina the FIFA World Cup 2022 Champion 🇦🇷 against France 🇲🇫
#messithegoat 🐐 #worldcup2022 @ Pinggiran Ardence https://t.co/Hd7f2jrvR1"
313,2022-12-19 05:45:59+00:00,1604714640063209478,Technobizpvtltd,"⚽ Congratulations, #ARGENTINA becoming a World Champion of the #Fifa #World #Cup #Qatar #2022 in a dramatic final with #FRANCE at Lusail Stadium Qatar on December 18, 2022, in front of a capacity crowd of 88,966. https://t.co/oPsgSGU670"
314,2022-12-19 05:41:13+00:00,1604713442598088704,Apollosports07,"4-2 penalty shootout converted a dramatic 3-3 draw in favour of Argentina, as they defeated the defending champions France, and Messi finally got his hands on the covetted FIFA World Cup 2022 trophy!
.
.
.
#fifaworldcup2022 #fifa #fifafestival #fifaworldcup #fifaworldcupqatar2022 https://t.co/p6q4pdt7FD"
315,2022-12-19 05:33:26+00:00,1604711484411768833,ShubradebPaul,"Argentina 🇦🇷 is the champion of the FIFA World Cup (Qatar) - 2022.
Congratulations to Leo Messi and the hole Argentina Football Team. 🇦🇷 ❤️ 👏
Well played France Football Team. 🇫🇷 👏

Argentina 3 - 3 France (Full Time)
Penalties : Argentina 4 - 2 France (Final)

#FifaWorldCup2022 https://t.co/kwBI9mOAey"
316,2022-12-19 05:16:15+00:00,1604707158544752640,vannewsagency,"Argentina's winning moments of the FIFA World Cup 2022 against defending Champions France at Lussail Stadium, Doha, Qatar...
#FIFA 
#FIFA2022 
#FIFAWorldCup 
#fifaqatar2022 
#FIFAWorldCup2022 
#FIFAWorldCupQatar2022 
#LionelMessi 
#argentina 
#france 
#football
#vannewsagency https://t.co/4N6hPqPglr"
317,2022-12-19 05:13:22+00:00,1604706435749023745,Sourav_On_Line,"Argentina won the World Cup 2022 on 18.12.2022 after beating defending champions France 4-2 on penalties, following a dramatic 3-3 draw after extra time... https://t.co/7sLXpJqcvH"
318,2022-12-19 05:11:47+00:00,1604706037478604803,Mubashirtitan,"FIFA World Cup 2022 Argentina Beats France World Champion PM Modi Tweets And Congratulated Both Teams | PM Modi wrote congratulatory message for Argentina, told FIFA final the most exciting match -justbedifferent https://t.co/l8l2fXKcxY"
319,2022-12-19 05:07:52+00:00,1604705050852573184,BeinggillgG,"What a match. France played brilliant but it is Argentina's day today.
 Congratulations Argentina on this historic win and become champion of 2022 world cup۔
Messi proved that he is Great and best same like Diago Maradona ۔ 
Kylian Mbappe gives his Best and his hatric Will be"
320,2022-12-19 05:06:35+00:00,1604704726569963520,News2466,"FIFA World Cup 2022 Argentina Beats France World Champion PM Modi Tweets And Congratulated Both Teams | पीएम मोदी ने अर्जेंटीना के लिए लिखा बधाई संदेश, फीफा फाइनल को बताया सबसे रोमांचक मैच https://t.co/9UX0LyQ83B"
321,2022-12-19 05:03:13+00:00,1604703880566435840,htTweets,"With #Argentina ending its title drought at the grandest stage in #Qatar, #PMModi has congratulated #LionelMessi and Co. after the South American giants edged past defending champions France in the FIFA World Cup 2022 final. 

Read here: https://t.co/rV4gJAnlkO https://t.co/mHOjTAlwDU"
322,2022-12-19 05:02:24+00:00,1604703675515293696,SanhitaDattaCh1,"#FIFAWorldCup
Congratulation both of you  Argentina &amp; France for your spirited performance 👍. Argentina 🇦🇷 are the World Cup, 2022 champions in the world 🏆best wishes ahead 🏆… 
#FIFAWorldCup https://t.co/WU8ciVsD2z"
323,2022-12-19 05:00:48+00:00,1604703271599616001,nisato_nishat,"We beat previous copa America champion Brazil in final to become the champion of America.2021

We beat Euro champion Italy in Finalissima.2022

Now we beat the world champion France to become world champion in the world cup final.2022

You just can't deny these achievements. Vamo"
324,2022-12-19 04:57:56+00:00,1604702552032808960,AngelaEnYuLao,"世界盃冠軍
https://t.co/truVYydU4b World Cup Champion: Argentina VS France! 阿根廷 對 法國  Amazing Messi! 驚人的梅西！

#WorldCup #argentina #世界盃 

2022-12-19 Made by Johan Karlberg, Lucy Iao, Andrew Lau &amp; Angela Lao at Angels Sky Macao. https://t.co/jZISRMJuNr"
325,2022-12-19 04:46:43+00:00,1604699725827014658,KhulekaniKubayi,"@realMadumane @ntsimbimakwakwa Kusile Dumi Dumi neNtsimbi 
Messi beat South American Champions Brazil to win Copa America 2021

Messi beat European Champions Italy to win Finalissima 2022

Messi beat World Champions France to win World Cup 2022

There is only 1 GOAT 🐐"
326,2022-12-19 04:39:41+00:00,1604697956124336129,BrysonSabuni,"Messi beat South American Champions Brazil to win
Copa America 2021
Messi beat European Champions Italy to win
Finalissima 2022
Messi beat World Champions France to win World Cup
2022
PS: Messi beat UCL Champions Man Utd to win UCL
2009 as well."
327,2022-12-19 04:22:19+00:00,1604693585198485504,PfGL_IISER_TPT,"Congratulations, #Argentina, The Football World Cup Champions 2022. Well Played #France. Perfect Final. https://t.co/Y3pT74Cw0t"
328,2022-12-19 04:19:40+00:00,1604692918291337217,mariasalas96,"Argentina - 3 (4)

France - 3 (2)

Argentina won in the penalty round and is the 2022 FIFA World Cup Champions 🏆⚽️"
329,2022-12-19 04:18:54+00:00,1604692725189685248,lokesh_kwt,"Many Many Congratulations for a Thrilling Victory to Argentina in the FIFA World Cup 2022 finals. Well Played, France,Both Messi &amp; Mbappé played like True Champions... #FIFAWorldCup2022 #FIFAWorldCupFinal #ArgentinaVsFrance #football #FIFAWoldCup https://t.co/HmdnVnsBWK"
330,2022-12-19 04:06:30+00:00,1604689607052120066,SIDDHANTJHA_07,"🇦🇷 vs. 🇫🇷
Argentina vs France, FIFA World Cup 2022: After a 3-3 thriller across 120 minutes, Argentina bested France 4-2 on penalties to win their third World Cup, after 36 years.

 #argentina #france #fifaworldcup2022 #winner #messi #mbappe #champions https://t.co/BxOVyWiOBC"
331,2022-12-19 04:05:11+00:00,1604689272996384768,asfeworld_tv,"Lionel Messi shined as Argentina beat defending champions France on penalties after a 3-3 draw to clinch the FIFA World Cup 2022.
🚨 Details 👇
https://t.co/4DZn38jQ7m
.
.
#Messi | #Messi𓃵day | #FIFAWorldCup | #FIFAWorldCup2022 | #FIFAWorldCupFinal | #Mbappe | #Mbappe𓃵 https://t.co/dH6n7WvS7z"
332,2022-12-19 04:02:39+00:00,1604688639526592512,antoluce23,"@LauraBongiovan9 @JDMorgan Yeah, World Cup Qatar 2022. Paired by Argentina and France. Argentina won, champion 2022 of this world cup."
333,2022-12-19 03:50:06+00:00,1604685477222961152,Selvama61004555,"Argentina won the France team in fifa world cup final match in Qatar. Argentina has become the Fifa world cup champion again in 2022.
Many millions of messi,s fans are celebrating this great victory worldwide.
🔷🔷🔷🔶🔶🔶 https://t.co/7HTb8cr2Xm"
334,2022-12-19 03:42:00+00:00,1604683441827610624,newsinvidsin,"NewsInVids: Argentina Wins FIFA World Cup 2022 Trophy Defeating 2018 Champions France | Mirror Now

https://t.co/ZJ9pe28mZt 

#NewsInVids #NewsInVidsIn #NewsInVidsIndia #NewsVideos #NewsInVideos"
335,2022-12-19 03:36:28+00:00,1604682049662513152,NurMohammadMan4,"Games and Sports
Football/ Soccer
FIFA World Cup
Qatar 2022
Final
Argentina vs France
Argentina is the champion.
Images credit: FIFA World Cup https://t.co/C1Qmxoghdm"
336,2022-12-19 03:34:44+00:00,1604681610980311040,PdSujithra,"Argentina defeated the defending champion France 7-5 (penalty 4-2) in the final of the 2022 #FIFAWorldCup on Sunday, claiming their third World Cup title after 1978 and 1986. https://t.co/GEV0MInObM"
337,2022-12-19 03:30:25+00:00,1604680525569875970,linganagowdru,"Congratulations to Argentina for a thrilling victory in the FIFA World Cup 2022 finals. Well played, France.

Both Messi &amp; Mbappé played like true champions!
#FIFAWorldCup https://t.co/Cc6LCj6oOT"
338,2022-12-19 03:29:18+00:00,1604680243079712768,BendrowellHash3,You are lucky Bro atherwise France would Champion in FIFA world Cup 2022
339,2022-12-19 03:26:36+00:00,1604679565242155008,PranitaDeore,"Congratulations to Argentina for a thrilling victory in the FIFA World Cup 2022 finals. Well played, France.

Both Messi &amp; Mbappé played like true champions!
#FIFAWorldCup https://t.co/aI9ca3tkOv"
340,2022-12-19 03:25:52+00:00,1604679379707109377,GulabGu64124900,"Argentina have won the 2022 FIFA World Cup after winning on penalties following a 3-3 draw against France in the final. Three penalties were awarded in the match with Kylian Mbappe scoring a hat-trick and Lionel Messi grabbing a brace. Argentinia
Fifa World Cup 2022 Champion team https://t.co/3r1iP532yz"
341,2022-12-19 03:23:01+00:00,1604678664435671040,Salimattar92,"#FIFAWorldCup #Messi
Fifa World Cup Final 2022 Argentina Vs France Highlights: Arg Win 4-2 On Penalties As Messi Is Crowned World Champion. https://t.co/azZuC8CbeY"
342,2022-12-19 03:15:14+00:00,1604676705482059777,AshvinR23107973,"🤫Lionel Messi silenced the international tournament allegations in style;

🏆Copa America 2021-Beat Brazil reigning Copa America champions

🏆Finalissima 2022:Beat Italy reigning Euros champions

🏆FIFA World Cup 2022:Beat France reigning world champions

#FIFAWorldCup https://t.co/Um5akaBUzy"
343,2022-12-19 03:15:12+00:00,1604676694480105473,xtratimeindia,"FIFA World Cup 2022: Argentina beat France 4-2 on penalties to be crowned world champions 
#Qatar2022  #QatarWorldCup2022 #ArgentinaVsFrance #FIFAWorldCup 
https://t.co/4pbeYRmVpZ"
344,2022-12-19 03:14:41+00:00,1604676568185446400,khaama,"Argentina was crowned FIFA World Cup 2022 champions after defeating the defending champions France 4-2 on penalties in the final match on Sunday in Doha
https://t.co/Ef8S6dIfyz"
345,2022-12-19 03:14:19+00:00,1604676475147341824,beats_onit,"Qatar 2022: Argentina Beat France, Emerge World Cup Champions https://t.co/54BRXBteVC"
346,2022-12-19 03:14:07+00:00,1604676421993074690,beats_onit,"Qatar 2022: Argentina Beat France, Emerge World Cup Champions https://t.co/54BRXBKQkc"
347,2022-12-19 03:00:06+00:00,1604672894486937600,wjz,"Argentina won the 2022 World Cup final against France, beating the defending champion during a penalty kick shootout after the teams reached full time with a 3-3 tie. The game had headed into 30 extra minutes in a 2-2 tie. https://t.co/rVk2P2gcLs"
348,2022-12-19 03:00:01+00:00,1604672873540587521,CBSNews,"Argentina won the 2022 World Cup final against France, beating the defending champion during a penalty kick shootout after the teams reached full time with a 3-3 tie. https://t.co/lxJmb0dupy"
349,2022-12-19 02:59:16+00:00,1604672687883931648,FCBAlbiceleste,"2007 Lost Copa America  
2014 Lost World Cup  
2015 Lost Copa America  
2016 Lost Copa America  
2021 Won Copa America vs Super squad of Brazil
2022 Won Finalissima vs European Champion Italy
2022 Won WC vs Defending WC Champion France
Messi accomplished the impossible comeback."
350,2022-12-19 02:57:51+00:00,1604672329367158784,lipat138,"Argentina is Your World Cup 2022 Champion 

⚽️ ARGENTINA 3-3 FRANCE
⚽️ Pinalties : 4 - 2 

Argentina berhasil menang adu pinalti dari Prancis dengan skor 4-2. Messi cs berhasil mengakhiri puasa gelar Piala Dunia Argentina selama 36 Tahun.

Tempat Gacor : https://t.co/lmPOgU1Mqf https://t.co/IbvzUB7JzW"
351,2022-12-19 02:49:53+00:00,1604670323189813250,PositionEx,"#France also played an unforgettable match as the true champions, #Mbappe and the whole team showed their class. A great team and a great future!
2022 FIFA WORLD CUP"
352,2022-12-19 02:46:05+00:00,1604669369358991360,Wazupnaija,Argentina Shocks France to Become 2022 FIFA World Cup Champions - #naijaforum #naijablog #naijamusic - https://t.co/9j8C9aSEFo https://t.co/F0xRB9OCl5
353,2022-12-19 02:44:28+00:00,1604668963480555521,pakhtoonmanzoor,"FIFAWorldCup
| Argentina beat defending champion France by 4-2 (3-3 in extra time) on penalties to win FIFA World Cup
Argentina have won the FIFA World Cup 2022! https://t.co/NVfcVjjITC"
354,2022-12-19 02:43:51+00:00,1604668807897059328,newsjkno,"FIFAWorldCup
| Argentina beat defending champion France by 4-2 (3-3 in extra time) on penalties to win FIFA World Cup
Argentina have won the FIFA World Cup 2022! https://t.co/ZeP2pJyVq6"
355,2022-12-19 02:37:07+00:00,1604667113301426177,AshokSr83146497,@nitin_gadkari What a fantastic match...and Argentina showed firm will to defeat mighty France yesterday and stopped hatrick on part of France and become FIFA World Cup Champions 2022... very many congratulations to Leo Messi and his team with numerous fans n followers.....!
356,2022-12-19 02:34:25+00:00,1604666431039119360,subham_sahug,":ARGENTINA IS THE 2022 FIFA WORLD CUP CHAMPION 🏆🇦🇷.
:Well Played France 🇫🇷👏
  
#FIFAWorldCup #leomessi  #ArgentinaVsFrance #WorldCupFinal #Mbappe #LionelMessi https://t.co/qGGyqPQG3c"
357,2022-12-19 02:33:00+00:00,1604666074825256965,Worldpak2,"Argentina become FIFA World Cup 2022 champions - https://t.co/EbG20IGbSi 

For a third time, Argentina crowned FIFA World Cup champions after thrashing defending champion France 4-2 on penalties in the thrilling final.Earlier, the thrilling game ended level following extra... https://t.co/Hur7jBA5Vc"
358,2022-12-19 02:32:10+00:00,1604665864930103296,MURALIM87538250,FIFA World Cup final 2022 Argentina vs France Highlights: ARG win 4-2 on penalties as Messi is crowned World Champion https://t.co/SsL6CbCEPj
359,2022-12-19 02:25:06+00:00,1604664089799983104,vardannews,"Vardan news **********Argentina have won the FIFA World Cup 2022!!*
| Argentina beat defending champion France by 4-2 (3-3 in extra time) on penalties to win FIFA World Cup"
360,2022-12-19 02:18:55+00:00,1604662533063077889,SERAJUL12343,"Argentina defeated the defending champion France 7-5 (penalty 4-2) in the final of the 2022 #FIFAWorldCup on Sunday, claiming their third World Cup title after 1978 and 1986. https://t.co/Ma4FxHkzSh"
361,2022-12-19 02:16:57+00:00,1604662037790937089,KamalSi56979181,"Congratulations to Argentina for a thrilling victory in the FIFA World Cup 2022 finals. Well played, France.

Both Messi &amp; Mbappé played like true champions! #WorldCupFinal #arg https://t.co/gU0ZUfGqMI"
362,2022-12-19 02:12:54+00:00,1604661018868719617,FusionMediaCA,"Joy for #Messi! Argentina defeated the defending champion France 7-5 (penalty 4-2) in the final of the 2022 #FIFAWorldCup  on Sunday, claiming their third World Cup title after 1978 and 1986. #WorldCupFinal #WorldCup
 https://t.co/v6FEu6slPn"
363,2022-12-19 02:12:48+00:00,1604660991244935169,FootNations04,"Tournament Summary:
FIFA World Cup Qatar 2022
20 November-18 December
Attendance: 3.404.252
Top Scorer: 🇫🇷K.Mbappe (8)
Champions: 🇦🇷Argentina
Runner-Up: 🇫🇷France
3rd Place: 🇭🇷Croatia
4th Place: 🇲🇦Morocco
Fair-Play Team: 🏴󠁧󠁢󠁥󠁮󠁧󠁿England
Best Player: 🇦🇷Lionel Messi"
364,2022-12-19 02:02:03+00:00,1604658286338662400,NotjustwarriCom,NJW Buzz💭  💤 Qatar 2022: Argentina emerges World Cup champions after beating France https://t.co/k8HIdXnNFV 👈Click For More info
365,2022-12-19 02:00:11+00:00,1604657818355007488,sammyhsieh,"Argentina became the 2022 FIFA World Cup champion on Sunday after its national team beat reigning champion France 4-2 in penalties.
 https://t.co/kiYFCVlc7Y"
366,2022-12-19 01:57:37+00:00,1604657170259521536,mdmokte87656770,FIFA World Cup 2022 Doha Qatar  final match Argentina vs France world champion Argentina oh my God what a match unbelievable football enjoy the football friend Argentina Lionel Messi magician footballer 🇦🇷⚽ https://t.co/7kcLdETzAz
367,2022-12-19 01:55:51+00:00,1604656727256973313,ss_mediagroup,"FIFA World Cup 2022 Argentina Beats France World Champion PM Modi Tweets And Congratulated Both Teams | पीएम मोदी ने अर्जेंटीना के लिए लिखा बधाई संदेश, फीफा फाइनल को बताया सबसे रोमांचक मैच https://t.co/5SWVlrUq4W"
368,2022-12-19 01:47:09+00:00,1604654537884958720,mdmokte87656770,FIFA World Cup 2022 Doha Qatar  Argentina vs France lussile stadium final match congratulation Argentina world champion FIFA World Cup ⚽🇦🇷 https://t.co/hOVQSU5FVx
369,2022-12-19 01:45:35+00:00,1604654143821447169,QuizemplexNews,"FIFA World Cup 2022 Argentina Beats France World Champion PM Modi Tweets And Congratulated Both Teams | पीएम मोदी ने अर्जेंटीना के लिए लिखा बधाई संदेश, फीफा फाइनल को बताया सबसे रोमांचक मैच https://t.co/QJ46IE0Z7g"
370,2022-12-19 01:44:47+00:00,1604653942578749442,HeadlinestodayN,"FIFA World Cup 2022 Argentina Beats France World Champion PM Modi Tweets And Congratulated Both Teams | पीएम मोदी ने अर्जेंटीना के लिए लिखा बधाई संदेश, फीफा फाइनल को बताया सबसे रोमांचक मैच https://t.co/o7Vussf1z8"
371,2022-12-19 01:41:47+00:00,1604653185213136896,TheSalmonation,"Congratulation to Argentina,
World Cup Champions 2022

The greatest of all time

Amazing football for argentina and france
#beonechain #FIFAWorldCup #BOC https://t.co/wWvoXkVgEH"
372,2022-12-19 01:37:15+00:00,1604652046262624256,adaderana,"FIFA World Cup 2022, Final : 
Argentina win their 3rd World Cup as they beat defending champions France 4-2 on penalties - https://t.co/JglUrch4k4"
373,2022-12-19 01:32:15+00:00,1604650787623571456,PranavChampion,"Congratulations to Argentina for a thrilling victory in the FIFA World Cup 2022 finals. Well played, France.

Both Messi &amp; Mbappé played like true champions! #WorldCupFinal #ArgentinaVsFrance https://t.co/DDctbSzBun"
374,2022-12-19 01:22:29+00:00,1604648331736596480,ACODEPAOficial,"🏆Argentina champion in Qatar!

 We want to congratulate the new champions of the FIFA World Cup Qatar 2022🇶🇦.
A longed for and expected victory was won by the Argentine soccer team today , after defeating France, former champion of the Russia 2018 World Cup.

#qatar2022 https://t.co/031CoIHOsY"
375,2022-12-19 01:22:14+00:00,1604648265642811393,erax_ow,"Messi and Argentina 🇦🇷really just beat the previous 
South-American champions in the Copa America Final 2021 (Brazil 2019 🇧🇷)
European champions in Finalissima 2022 (Italy 2022 🇮🇹)
World Cup winners in 2022 (France 2018 🇫🇷)"
376,2022-12-19 01:20:30+00:00,1604647829124927489,Edumedecafe,"@CristianoXtra_ ON THIS DAY IN 2022:

Messi won the World Cup agaisnt France, the current champion.

Prateleiras https://t.co/lcnipmldA9"
377,2022-12-19 01:19:51+00:00,1604647667639980032,Edumedecafe,"ON THIS DAY IN 2022:

Messi won the World Cup agaisnt France, the current champion."
378,2022-12-19 00:52:32+00:00,1604640791200432128,Echinanews,"Joy for #Messi! Argentina defeated the defending champion France 7-5 (penalty 4-2) in the final of the 2022 #FIFAWorldCup on Sunday, claiming their third World Cup title after 1978 and 1986. #WorldCupFinal #WorldCup https://t.co/jC5V6Ng6bm"
379,2022-12-19 00:47:34+00:00,1604639543243771911,HeadlinestodayN,"Argentina beat France FIFA World Cup 2022 Final highlights lionel messi angel di maria shines | FIFA WC Final: रोमांच का चरम, फैंस के दिलों में धक-धक और फिर अर्जेंटीना 36 साल बाद बना WORLD CHAMPION https://t.co/lclj312KhU"
380,2022-12-19 00:34:10+00:00,1604636171392454656,bastianpaet,"Argentina became World Champions for the third time after a long and difficult football World Cup 2022 final in Lusail, Qatar, which they won against France after a penalty shootout https://t.co/zgkQefQibL"
381,2022-12-19 00:23:22+00:00,1604633453214846976,HisenseGlobal,"What a game! #Argentina defeated the defending champion #France 7-5 (penalty 4-2) in the final of the 2022 #FIFAWorldCup on Sunday, claiming their third World Cup title after 1978 and 1986! 

#Hisense #SeeTheIncredible #Qatar2022 https://t.co/n3fI8gsA1a"
382,2022-12-19 00:23:20+00:00,1604633445858017280,marks_tyre,"🙏 Good Morning 🙏 

⚽ FIFA WORLD CUP 2022: Final Match ⚽

 Argentina won the World Cup on Sunday after beating defending champions France 4-2 on penalties, following a dramatic 3-3 draw after extra time. https://t.co/mRIOqczPUG"
383,2022-12-19 00:22:05+00:00,1604633129712783360,Maverick_SC2020,"Also,
Messi beat South American Champions
Brazil to win Copa America 2021
Messi beat European Champions Italy to win
Finalissima 2022
Messi beat World Champions France to win
World Cup 2022

Undisputed!!"
384,2022-12-19 00:16:17+00:00,1604631669004083200,PDChina,"Argentina defeated the defending champion France 7-5 (penalty 4-2) in the final of the 2022 #FIFAWorldCup on Sunday, claiming their third World Cup title after 1978 and 1986. https://t.co/p8KGoWCk6h"
385,2022-12-19 00:15:21+00:00,1604631433515089920,Plug_Tweets,Qatar 2022: Argentina emerges World Cup champions after beating France https://t.co/2o7WemAtcw
386,2022-12-19 00:15:11+00:00,1604631394214461440,NjwMedia,Qatar 2022: Argentina emerges World Cup champions after beating France https://t.co/VMQL1HQzua
387,2022-12-19 00:15:01+00:00,1604631353592528897,Warri2Dworld,Qatar 2022: Argentina emerges World Cup champions after beating France https://t.co/SDycJqHhgq
388,2022-12-19 00:14:45+00:00,1604631285556715526,OkweBaba,Qatar 2022: Argentina emerges World Cup champions after beating France https://t.co/MQk4fcxnN6
389,2022-12-19 00:02:36+00:00,1604628225702760448,Surender_10K,"Congratulations to Argentina for a thrilling victory in the FIFA World Cup 2022 finals. Well played, France.

Both Messi &amp; Mbappé played like true champions! #FIFAWorldCup2022 https://t.co/yPMBsZDbZs"
390,2022-12-19 00:01:42+00:00,1604627998317109249,Asikomeapp,Messi magic helps Argentina win World Cup 2022 against reigning champions France https://t.co/y1XwIM4Op3
391,2022-12-19 00:00:08+00:00,1604627604211765248,hourlySKY,"“op aksed jongin to predict 2022’s world cup champion”

jongin: 
“france! X
X brazil!
argentina♡”

           2021                                           2022 https://t.co/yu2f36v9ZV"
