,Date,Id,User,Tweet
14,2023-04-05 04:19:39+00:00,1643468418631483392,bestchannel225,"#LionelScaloni, 2022 the best football FIFA Men”s Coach “ Argentina became the FIFA World Cup champion 2022 , https://t.co/vaargukenp"
15,2023-04-05 03:27:03+00:00,1643455179382050820,argenworldcup22,"Argentina World Cup Champion 2022.
It is a unique collection that will make us relive the most beautiful football final in history.
⚽❤️🔃

#NFTProject #NFTCommunity #NFTs
#OpenSeaPolygon #OpenSeaNFT 
#openseacollection
#OpenSeaCommunity
#PolygonNFT

https://t.co/lWo7JRUg77 https://t.co/VLa1Eowxds"
16,2023-04-05 03:25:16+00:00,1643454730885111808,argenworldcup22,"Argentina World Cup Champion 2022.
It is a unique collection that will make us relive the most beautiful football final in history.
⚽❤️🔃

#NFTProject #NFTCommunity #NFTs
#OpenSeaPolygon #OpenSeaNFT 
#openseacollection
#OpenSeaCommunity
#PolygonNFT

https://t.co/lDl7Thisbp https://t.co/19uoXxJ8cC"
17,2023-04-05 03:23:42+00:00,1643454336679268352,argenworldcup22,"Argentina World Cup Champion 2022.
It is a unique collection that will make us relive the most beautiful football final in history.
⚽❤️🔃

#NFTProject #NFTCommunity #NFTs
#OpenSeaPolygon #OpenSeaNFT 
#openseacollection
#OpenSeaCommunity
#PolygonNFT

https://t.co/rbnyJq7lMI https://t.co/1CMJku32u5"
18,2023-04-05 01:45:34+00:00,1643429639317061634,panconmantencaa,the climb lionel messi goat song miley cyrus selección argentina leo edit  paris saint germain mundial 2022 barcelona world cup fútbol football final qatar francia campeón del mundo barca fifa world champion fans hinchada argentinian players psg barça https://t.co/wFjlsyBlzB
19,2023-04-04 21:46:02+00:00,1643369360965132290,WBSC,"💪  Riley James will be trying to win his fourth WBSC Softball World Cup medal in Argentina: Junior World Champion in 2018; U-18 silver medal in 2020, and senior World Champion in 2022.

#U23SoftballWC https://t.co/C91NravtiG"
20,2023-04-04 11:59:31+00:00,1643221757854203904,HUNTL0ML,"@sandrofootball idk if you’re portuguese, bc if you were i would ask it to you in Portuguese bc I'm brazilian, but, wasn’t you that predicted the next World Cup champions? Like Argentina in 2022, France in 2018, Germany in 2014?"
21,2023-04-03 16:22:16+00:00,1642925492461248513,dimMessiasGoat,@ReshadRahman_ @FabrizioRomano swap deal with ferran
22,2023-04-03 01:42:53+00:00,1642704189997326337,KingsDecrypt,"Our NBA Finals newsletter is here: 

🏆 https://t.co/2SBByUTiJP 🏆

UCONN making Final 4 ✅
UCONN Champions ✅
Chiefs over Eagles ✅
Argentina World Cup ✅
Astros 2022 Champs ✅

LETS KEEP IT GOING!!! #NBA  #MarchMadness"
23,2023-04-02 15:17:16+00:00,1642546748592893953,Salik_it,@SIK__AND__AR @BiasedCR7Fan @Artttttturr @NotSoFunnyMacko World Cup 2022 qatar is a drama.. For messi.. Every world Cup has a surprises.. But this time.. We guesed argentina.. Win the world Cup in group stages.. Prove champions league elimination.. If he is a player play for psg too.
24,2023-04-02 07:27:08+00:00,1642428434679840770,Backb3popularD,"World cup 2022
Top goal scorer: mbappe by fluke 8
Runner up : messi 7
Most assist :messi (5 players tied for the most assist) 3
Most mvp : messi :5
Player of the tournament :messi
World champion : argentina
World hero :messi
Argentinian hero : messi
The goat https://t.co/e0b6mDnf9l"
25,2023-03-31 15:33:22+00:00,1641826025792471042,Ucmsfa69,Renerd history ticks all the boxes of what we need as a national team. It took him 4years to prepare the Saudi team and they defected eventual champions Argentinal becoming the only country to beat Messi's Argentina at the 2022 World Cup. We need to wake our Football again
26,2023-03-31 13:53:03+00:00,1641800779387514886,trpiash,Argentina - Passionate Story in Bangla | World Cup Champion 2022 | Lione... https://t.co/tMSZMmCZs7 via @YouTube
27,2023-03-29 18:03:49+00:00,1641139112546533391,bbright_jnr,"Hervé Renard has left his role as coach of Saudi Arabia’s national team after 4 years.
Reports suggest he is set to take over France’s women’s national team.
The former Black Stars physical trainer guided Saudi Arabia to that historic win over 2022 World Cup Champions Argentina. https://t.co/hNxO5VkuYe"
28,2023-03-29 17:56:55+00:00,1641137376100483075,ChuanGraphics,"History has been made.

“Argentina - The 2022 World Champions 🇦🇷” 

My first personal project in a while, any love would be appreciated! 

#smsports #illustraion #worldcup https://t.co/xUEOzmWoFV"
29,2023-03-29 09:11:01+00:00,1641005029023789057,revolverein,"Brazil in 1958, won their first two games after being world cup champions

Brazil
🇧🇷 2-0 🏴󠁧󠁢󠁥󠁮󠁧󠁿 
🇧🇷 7-0 🇨🇱

they went on to win the next 1962 World Cup

Argentina champions of 2022 World Cup

Argentina
🇦🇷 2-0 🇵🇦 
🇦🇷 7-0 🇨🇼

World Cup 2026 🔜"
30,2023-03-28 12:45:40+00:00,1640696658802487296,_NanaCwesi_,"Before Argentina won the 2022 World Cup, Argentina already prides itself as a two-time world champion."
31,2023-03-28 12:19:22+00:00,1640690039951708160,marcpata,"I can't believe FIFA has removed the movie Written in the Stars from their platform. It was an incredible documentary about the 2022 World Cup in Qatar, where Argentina became champion. Does anyone know why it was deleted? #FIFA #Qatar2022 #WrittenInTheStars"
32,2023-03-28 11:39:50+00:00,1640680088176820225,PazEsm,"✨Tuesday March 28 2023✨☁✨
✨➡Argentina the World Cup Champion 2022 instead of France, that was the intervention from Lord God to Our Lady (Mother of Jesus) of Guadalupe.✨
✨➡Held in Qatar = Muslims✨"
33,2023-03-27 18:33:03+00:00,1640421689895911425,JohnnyMascaro,"Argentina 2022 World Cup Champion celebrating at home. France, close second, vs Ireland today in #Dublin. #WorldCup2022 #Argentina #Messi #FrancevsIreland"
34,2023-03-26 11:55:04+00:00,1639959146731802625,asrErwin,FIFA World Cup 2022 Champions for Messi CS n Argentina https://t.co/HogPKZgyrW
35,2023-03-25 00:35:04+00:00,1639425632873615361,juniorgerdet,"The 2022 World Cup movie where Argentina was Champion by the hand of the GOAT Messi!

https://t.co/mW25f7Ahxg"
36,2023-03-24 15:51:56+00:00,1639293979782172673,RichardAller2,"What a day yesterday for Messi, the Argentina 🇦🇷 national team and for the fans &amp; people of Argentina that got to celebrate and enjoy the 2022 World Cup 🏆 champions ⚽️🔥https://t.co/ShQ3ZSDwEf"
37,2023-03-24 14:32:20+00:00,1639273951393185792,wamsportslife,What a reception for the 2022 World Cup Champion: Argentina 😲 https://t.co/V1d6wsu1UT
38,2023-03-24 05:50:31+00:00,1639142628619874304,Leo_messii_7,"Leo Messi stats with the Argentina national team:

Matches 173 👕
Goals 99 ⚽️
Assists 53 🅰️
2022 World Cup Champion 🏆
Copa America champion 2021 🏆
Finalissima Champion 2022 🏆
World Cup golden ball twice 🥇
19 braces ⚽️
8 hat-tricks ⚽️

THE GREATEST OF ALL TIME 🐐 https://t.co/kptSnEBBb5"
39,2023-03-24 03:05:33+00:00,1639101115206868992,bolavipus,"Qatar 2022 meant the third FIFA World Cup title for Argentina. During the team's celebrations at the Estadio Monumental, Lionel Messi told the fans to enjoy being the champions as long as they can. https://t.co/8ka9dCxMwN"
40,2023-03-24 02:02:47+00:00,1639085320951185408,Sheik74116035,"Dybala💎 Messi 🐐
Gem with Goat 🐐,,,
😍😍😍
Things we love to see,,,
Argentina 😍😍😍💎💎💎
World Cup champions 2022 https://t.co/uHqI3Meal3"
41,2023-03-24 00:13:55+00:00,1639057923245580289,CBSSportsGolazo,"Argentina welcome their 2022 World Cup champions back in a stunning display. 😍

🎥: @Fanatiztv 

 https://t.co/8qQVzYrQsv"
42,2023-03-24 00:00:19+00:00,1639054499636559879,bladeloress1,"@DrolicTEE @btsportfootball It's a song called Muchachos, which is basically the song for the 2022 world cup for Argentina fans. Its chorus is ""Guys, we're dreaming again/I want to win the Third (WC)/I wanna be World Champion"""
43,2023-03-23 22:54:10+00:00,1639037852339273728,skworldfootball,Lionel Messi starts for Argentina in La Albiceleste's first game since becoming the 2022 FIFA World Cup champions in Qatar. Fans on Twitter foresee a masterclass from the Argentine ace. https://t.co/Rn42ebEGdI
44,2023-03-23 19:16:39+00:00,1638983113463275522,PhanThanhKhuon2,"@WeAreMessi @FootballTownOK On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/1AGhg2b5hz"
45,2023-03-23 15:45:58+00:00,1638930091123023874,TheWasamgaShop,"Lionel Messi Panini Instant 2022 - Argentina World Cup Champion
8 € !!! #Argentina #FIFA
https://t.co/JnFsQnZ491 https://t.co/8UvFGATqLR"
46,2023-03-23 11:47:14+00:00,1638870013108183040,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/gyMSZi0hkZ"
47,2023-03-23 10:42:54+00:00,1638853822364938242,isumunna,"Messi ‘madness’ in Argentina as world champions play first match after winning 2022 World Cup
https://t.co/e68zzcsZ9Q"
48,2023-03-23 08:53:27+00:00,1638826280098439168,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/MSYpJO7kXc"
49,2023-03-21 20:50:49+00:00,1638282033951657988,pdawson224,"2022 Prizm World Cup Paulo Dybala MANGA SSP #8 Argentina Case Hit Champions

$90 OBO

Shipping USA- $4.00
International - Calculated

@HobbyRetweet_ @sports_sell @CardboardEchoes @TheHobby247 https://t.co/hQrLsuoKoT"
50,2023-03-21 06:30:14+00:00,1638065460070719489,OfficialSfreak,"World Champion Argentina will face Panama ( friendly) on 24th March.
- This will be their first match after the World Cup final 2022.

Messi &amp; Co 🔥🇦🇷 https://t.co/cus1BEYX2f"
51,2023-03-21 01:58:05+00:00,1637996974442987523,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/QyFccHJ2t7"
52,2023-03-20 16:19:27+00:00,1637851356038922244,ItHasToBeMessi,"World champion Leo Messi in Argentina to celebrate his world cup 2022 triumph...
🇦🇷🏆🏆🏆🌟🌟🌟
.
.
#Messi𓃵 #Argentina #afaplay #SomosAFAPlay https://t.co/X1K9CzOvRx"
53,2023-03-19 10:15:51+00:00,1637397465577013252,PhanThanhKhuon2,"@WeAreMessi @mvsrapp On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/K6cG7KzRoE"
54,2023-03-19 07:59:56+00:00,1637363261384564737,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/P6FFZUgNK9"
55,2023-03-18 23:06:25+00:00,1637228996034215936,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/jGY5IOEjTt"
56,2023-03-18 22:41:24+00:00,1637222699477901313,PhanThanhKhuon2,"@WeAreMessi @tatografias On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/nfvfbStUfO"
57,2023-03-18 20:53:32+00:00,1637195556505387008,FanSouvenirs,Argentina Champion FIFA World Cup 2022 Set x 7 Newspapers Listing for Penchen7! https://t.co/GQDq84LC7z eBay
58,2023-03-18 20:35:53+00:00,1637191112426237959,Gerard_Jones,"What about the World Champions?

• France, winners of 2018 World Cup &amp; reached the 2022 final, are top of that table!

...with Germany, Spain, Portugal and Brazil behind them in that order. World Cup winners Argentina are 10th. https://t.co/dm8fVAYqEk"
59,2023-03-18 10:10:03+00:00,1637033614901649411,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/ZvE7RN7aDU"
60,2023-03-18 08:33:37+00:00,1637009349456416774,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/t8k7or9ddL"
61,2023-03-18 08:32:59+00:00,1637009187837181952,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/z0eAjFrsCQ"
62,2023-03-18 07:21:30+00:00,1636991197708271617,_iixya,"🔙On this day, 3 months ago. Leo Messi &amp; Argentina were crowned “WORLD CHAMPIONS” after beating France on penalty shootouts in the 2022 FIFA World Cup Final. As Peter Drury said it , Leo Messi was “SAINTED” 

🇦🇷🐐🏆 https://t.co/PCvJd4ZtUg"
63,2023-03-18 04:30:35+00:00,1636948186613923840,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/ivtRy6BXkN"
64,2023-03-18 03:35:18+00:00,1636934273394417665,psg_chief,"🔙On this day, 3 months ago. Leo Messi &amp; Argentina were crowned “WORLD CHAMPIONS” after beating France on penalty shootouts in the 2022 FIFA World Cup Final. As Peter Drury said it , Leo Messi was “SAINTED” 

🇦🇷🐐🏆 https://t.co/xw4moHqRJM"
65,2023-03-18 00:50:37+00:00,1636892832265797632,Goatpullga,( Argentina. FIFA World Cup 2022 Champions )
66,2023-03-17 18:34:21+00:00,1636798139515686912,PREMIUMERZA,"On this day, 3 months ago. Leo Messi lead Argentina to beat France in the 2022 FIFA World Cup Final. Argentina were crowned WORLD CHAMPIONS for the third time in history 🇦🇷🏆 https://t.co/9dhzGLnrtu"
67,2023-03-17 14:26:37+00:00,1636735794718318592,Akbar_Hasyemi,"Top 5 football matches:
1. Argentina vs Frans (World Cup Final 2022)
2.  Italy vs France  (World Cup Final 2006)
3. Real Madrid vs ATM (Champions League Final 2014)
4. Germany vs Brazil (World Cup Final 2002)
5. Indonesian vs Bahrain (AFF 2007)"
68,2023-03-17 11:22:18+00:00,1636689412405751814,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/3riPHBhmyI"
69,2023-03-17 10:58:57+00:00,1636683532935528451,SamirChandraNa9,"@Mukeshambani_9 Sir, Pronam,I am a football coach. I said Argentina champion Qatar world Cup 2022.I know whice country will be champion in FIFA world Cup champion country’s name. India will play in 2026'
s. Samir Chandra Nandi, Dhaka, Bangladesh : +880 179 55 66 555.Thanks."
70,2023-03-17 05:18:57+00:00,1636597969825980417,Perfect_talks,"LAST WORLD CUP formats that lasted more than one tournament:

🏆 4 groups of 4:
🇦🇷 Last Champion: ARGENTINA (1978)

🏆 6 groups of 4:
🇦🇷 First Champion: ARGENTINA (1986)

🏆 8 groups of 4:
🇦🇷 Last Champion: ARGENTINA (2022)

🏆 12 groups of 4:
⁉️ First Champion: … (2026) https://t.co/uIvwwIGynS"
71,2023-03-16 03:02:52+00:00,1636201335795204097,PhanThanhKhuon2,"@WeAreMessi @M30Xtra On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/1eJHS3srLi"
72,2023-03-16 01:46:17+00:00,1636182064113373184,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/ITypxaCdra"
73,2023-03-16 01:15:26+00:00,1636174302205624321,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/r753W2G0Fl"
74,2023-03-16 01:08:01+00:00,1636172431906807809,PhanThanhKhuon2,"@WeAreMessi On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" On October 24, I posted it on Twitter. On December 18, Argentina team became the Champions of the FIFA World Cup 2022! Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/0ddqanb172"
75,2023-03-15 22:17:00+00:00,1636129394413514752,Metropolitanvik,"The only thing that can compete with Argentina's World Cup victory in Qatar 2022 is a Napoli victory in the Champions League. 

Can it happen? https://t.co/WwbrwDPBTB"
76,2023-03-15 15:19:04+00:00,1636024221460725760,LatestTango,"📍LAST WORLD CUP formats that lasted more than one tournament:

🏆 4 groups of 4:
🇦🇷 Last Champion: #Argentina  (1978)

🏆 6 groups of 4:
🇦🇷 First Champion: ARGENTINA (1986)

🏆 8 groups of 4:
🇦🇷 Last Champion: ARGENTINA (2022)

🏆 12 groups of 4:
⁉️ First Champion: … (2026) https://t.co/J328sGHiJR"
77,2023-03-15 04:43:28+00:00,1635864267596472320,PhanThanhKhuon2,"On June 23, 2022, I wrote: ""The Argentina team will be the Champions of FIFA World Cup 2022."" 

On October 24, I posted it on Twitter. 

On December 18, Argentina team became the Champions of the FIFA World Cup 2022! 

Congratulations Leo Messi, Angel Di Maria, Emi Martinez, etc. https://t.co/BnL16lt2Rn"
78,2023-03-14 21:13:46+00:00,1635751094356701184,MNahidAkondo,@FIFAWorldCup @officialpepe #Messi𓃵 #Argentina vs #France . #final Fifi world cup 2022 #Champion⚽ 🎈🎉🎊 https://t.co/fX1qwlIf5E
79,2023-03-14 20:30:39+00:00,1635740243012845596,priscilarosendi,@coldplay ARGENTINA WORLD CUP CHAMPION 2022🇦🇷🏆⚽️ Have you seen the world cup?
80,2023-03-13 17:58:30+00:00,1635339568160587778,_iixya,"🔙On this day, 3 months ago. World Champion Leo Messi scored &amp; gave a magical Assist to Julian Alvarez &amp; helped Argentina beat Croatia in the semis of the 2022 FIFA World Cup. Gvardiol witnessed the GOAT https://t.co/YxNi6d4Q9t"
81,2023-03-13 09:58:57+00:00,1635218884318904320,psg_chief,"🔙On this day, 3 months ago. World Champion Leo Messi scored &amp; gave a magical Assist to Julian Alvarez &amp; helped Argentina beat Croatia in the semis of the 2022 FIFA World Cup. Gvardiol witnessed the GOAT https://t.co/5u0yQJP0fM"
82,2023-03-12 20:35:09+00:00,1635016603019640834,jay_jaytm,@Radmanx23 The whole world knows Argentina won the world cup with Messi 2022 not everyone gives a fuck who won the champions league 5 years ago besides there's always going to be another champions league the next season 🤷🏽‍♀️
83,2023-03-12 07:50:13+00:00,1634824101423464449,FactzLM7,"@cristze7 Not really, the best players play for maximum 3 top teams, the WC has more stacked teams

Look at the last 10 years champions leagues and tell me one that had more quality than World Cup 2018 and 2022. Brazil, Belgium 2018, Argentina, France and even Portugal would walk the Ucl."
84,2023-03-10 08:19:03+00:00,1634106580768550912,eng_attar,The Saudi League is the strongest in the Middle East. The Saudi National team is made up of players who only play in this league. This is the  only National team with pride who beat the FIFA World Cup Champions 2022 in Qatar Argentina after being down by 0-1😀 https://t.co/SrBsT4HudR
85,2023-03-09 20:50:27+00:00,1633933288971567105,pastexpiry,"Argentina World Cup Champions 2022 - Sports. Available on over 96 #redbubble products! #stickers #tshirts #mugs #masks #magnets #WorldCupSoccer #WorldCupFootball #football #Argentina #QatarWorldCup2022  #fifaworldcup2022  #qatar2022
https://t.co/DilBT6br33"
86,2023-03-07 13:34:15+00:00,1633098738322358280,playersales1,"PSG star, Kylian Mbappe scored three goals in the final of the 2022 World Cup against Argentina. 

Lionel Messi called it 'crazy' these goals did not make Mbappe a champion.... https://t.co/0UIdelVQCR"
87,2023-03-06 05:51:46+00:00,1632619963671527424,MisionChampions,"Lionel Messi and Argentina celebrating the FIFA World Cup 2022 Champions in Qatar.

#FIFAWorldCup | #Qatar2022 | December 18, 2022 https://t.co/7VGCDoFD01"
88,2023-03-05 18:27:57+00:00,1632447876323487745,Kalidas58016165,@ngl_1dk @noorayy__ I watched every single game of world cup.. And qatar wc 2022 was the best wc in the history of world cups... Argentina beat defending champions france in a neck 2 neck match.. Messi scored 2 goals when the team needed him... He was the best player in the tournament
89,2023-03-05 18:14:01+00:00,1632444367376900096,blopclop,"@dimMessiasGoat Bro had ""Argentina worldcup 2022 champions"" in username back in August and is calling me visionary 💀💀💀"
90,2023-03-04 20:01:42+00:00,1632109078406201347,just_messistic1,"TBVH. I am so obsessed with 18/12/2022.
Argentina winning the World cup so much that I can't even tweet or post anything on the timeline. 

Argentina champion of the world. Messi world Football king."
91,2023-03-03 17:56:16+00:00,1631715126343798785,AriyanK42679708,After Argentina Champions of Fifa World Cup Qater 2022🏆🇦🇷🏆🏆 https://t.co/K0K76EHrJH
92,2023-03-03 10:49:57+00:00,1631607840342437893,ArulSyabil,"And The Next Predictions In World Cup:
2022: Argentina 3x
2026: Brazil 6x
2030: England 2x
2034: Indonesia First Champion In World Cup / 1x"
93,2023-03-03 03:36:33+00:00,1631498771506036736,Youthssfm,"iPhone 14 ini diukir masing-masing nama pemain, nomor punggung, logo timnas Argentina, dan tulisan ‘World Cup Champions 2022’.
(AC)"
94,2023-03-03 02:29:12+00:00,1631481823116267520,ThomasL18800947,"Argentina's Lionel #Messi, champion of the 2022 Qatar World Cup, won the Best #FIFA Men's Player Award 2022."
95,2023-03-02 21:46:01+00:00,1631410556618915842,SanchezML94,"FACT: Argentina 🇦🇷 has defeated three defending champions of their respective tournaments. 

🇧🇷 Copa América 2021: 🇧🇷 0-1 🇦🇷

🏴󠁧󠁢󠁥󠁮󠁧󠁿 Finalissima 2022: 🇮🇹 0-3 🇦🇷

🇶🇦 World Cup 2022: 🇦🇷 3-3 🇫🇷 (Argentina won 4-1 on PK's)"
